nazov,okres,typ_zariadenia,detail_url,kategoria,operator,kod,psc,mesto,web,email,telefon,ulica
"Chirurgická ambulancia, Bratislava-Záhor.Bystr., (CHIRTER s.r.o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/chirurgicka-ambulancia-bratislava-zahor.bystr.-chirter.html?page_id=153162,Ambulancia,CHIRTER s.r.o.,61-55591370-A0001,84106,"Bratislava - mestská časť Záhorská Bystrica
Poisťovne",,,,
"Dermatovenerologická ambulancia, Bratislava-Záhor.Bystr., (The Skin Lab s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/dermatovenerologicka-ambulancia-bratislava-zahor.bystr.-the-skin-lab-s.-r.-o..html?page_id=153157,Ambulancia,The Skin Lab s. r. o.,61-56437960-A0001,84106,"Bratislava - mestská časť Záhorská Bystrica
Poisťovne",,,,
"Ambulancia dentálnej hygieny, Bratislava-Lamač, (Dr. Martin Lehnice s.r.o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-dentalnej-hygieny-bratislava-lamac-dr.-martin-lehnice.html?page_id=153126,Ambulancia,Dr. Martin Lehnice s.r.o.,51-53665546-A0003,84103,"Bratislava - mestská časť Lamač
Poisťovne",,,,"BORY MALL
6780"
"Ambulancia dentálnej hygieny, Bratislava-Lamač, (Dr. Martin Lehnice s.r.o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-dentalnej-hygieny-bratislava-lamac-dr.-martin-lehnice-1.html?page_id=153127,Ambulancia,Dr. Martin Lehnice s.r.o.,51-53665546-A0004,84103,"Bratislava - mestská časť Lamač
Poisťovne",,,,"BORY MALL
6780"
"Ambulancia zubného lekárstva, Bratislava-Lamač, (Dr. Martin Lehnice s.r.o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-zubneho-lekarstva-bratislava-lamac-dr.-martin-lehnice.html?page_id=153128,Ambulancia,Dr. Martin Lehnice s.r.o.,51-53665546-A0002,84103,"Bratislava - mestská časť Lamač
Poisťovne",,,,"BORY MALL
6780"
"Neurologická ambulancia, Bratislava-Karlova Ves, (Goldskin clinic s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/neurologicka-ambulancia-bratislava-karlova-ves-goldskin-clinic-s.-r.-o..html?page_id=153089,Ambulancia,Goldskin clinic s. r. o.,61-56557795-A0001,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",www.goldskin.sk,,,
"ADOS, Mokrohájska cesta, Bratislava-Karlova Ves, (LH med s.r.o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ados-mokrohajska-cesta-bratislava-karlova-ves-lh-med.html?page_id=153006,Iné,LH med s.r.o.,61-51914123-A0012,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"Všeobecná ambulancia pre dospelých, Bratislava-Dev.Nová Ves, (MEDIVITAL s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/vseobecna-ambulancia-pre-dospelych-bratislava-dev.nova-ves-medivital-s.-r.-o..html?page_id=152851,Ambulancia,MEDIVITAL s. r. o.,61-57051003-A0001,84108,"Bratislava - mestská časť Devínska Nová Ves
Poisťovne",,,,
"Všeobecná ambulancia pre dospelých, Bratislava-Dúbravka, (MENDELSANA s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/vseobecna-ambulancia-pre-dospelych-bratislava-dubravka-mendelsana-s.-r.-o..html?page_id=152668,Ambulancia,MENDELSANA s. r. o.,61-56766653-A0001,84101,"Bratislava - mestská časť Dúbravka
Poisťovne",www.mendelsana.sk,,,
"Kardiologická ambulancia, Bratislava-Karlova Ves, (Novate s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/kardiologicka-ambulancia-bratislava-karlova-ves-novate-s.-r.-o..html?page_id=152640,Ambulancia,Novate s. r. o.,61-56654375-A0001,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"Angiologická ambulancia, Bratislava-Karlova Ves, (MEDICÍNSKE ZARIADENIE MLYNSKÁ DOLINA, s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/angiologicka-ambulancia-bratislava-karlova-ves-medicinske-zariadenie-mlynska-dolina-s.-r.-o..html?page_id=152609,Ambulancia,"MEDICÍNSKE ZARIADENIE MLYNSKÁ DOLINA, s. r. o.",61-47236311-A0076,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",www.klinikamd.sk,,,"Poliklinika Mlynská dolina
Staré Grunty
56"
"Ambulancia klinickej logopédie, Bratislava-Dev.Nová Ves, (LOGOPÉDIA REČ SLOVENSKO s.r.o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-klinickej-logopedie-bratislava-dev.nova-ves-logopedia-rec-slovensko.html?page_id=152432,Ambulancia,LOGOPÉDIA REČ SLOVENSKO s.r.o.,61-56493398-A0001,84108,"Bratislava - mestská časť Devínska Nová Ves
Poisťovne",,lubomira.stenclova@gmail.com,,
"SVaLZ, klinická imunológia a alergológia, Bratislava-Karlova Ves, (Centrum personalizovanej medicíny s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/svalz-klinicka-imunologia-a-alergologia-bratislava-karlova-ves-centrum-personalizovanej-mediciny-s.-r.-o..html?page_id=152429,SVaLZ,Centrum personalizovanej medicíny s. r. o.,61-56708238-A0002,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"SVaLZ, klinická biochémia, Bratislava-Karlova Ves, (Centrum personalizovanej medicíny s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/svalz-klinicka-biochemia-bratislava-karlova-ves-centrum-personalizovanej-mediciny-s.-r.-o..html?page_id=152430,SVaLZ,Centrum personalizovanej medicíny s. r. o.,61-56708238-A0003,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"Ambulancia zubného lekárstva, Bratislava-Lamač, (Martin Dental Center s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-zubneho-lekarstva-bratislava-lamac-martin-dental-center-s.-r.-o..html?page_id=152404,Ambulancia,Martin Dental Center s. r. o.,61-47059991-A0017,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.doktormartin.sk,,,"BORY MALL
6780"
"Ambulancia dentálnej hygieny, Bratislava-Lamač, (Martin Dental Center s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-dentalnej-hygieny-bratislava-lamac-martin-dental-center-s.-r.-o..html?page_id=152402,Ambulancia,Martin Dental Center s. r. o.,61-47059991-A0018,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.doktormartin.sk,,,"BORY MALL
6780"
"Ambulancia dentálnej hygieny, Bratislava-Lamač, (Martin Dental Center s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-dentalnej-hygieny-bratislava-lamac-martin-dental-center-s.-r.-o.-1.html?page_id=152403,Ambulancia,Martin Dental Center s. r. o.,61-47059991-A0019,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.doktormartin.sk,,,"BORY MALL
6780"
"Neurologická ambulancia, Bratislava-Karlova Ves, (exNOVO s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/neurologicka-ambulancia-bratislava-karlova-ves-exnovo-s.-r.-o..html?page_id=152217,Ambulancia,exNOVO s. r. o.,61-46832149-A0001,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"Stacionár, neurológia, Bratislava-Karlova Ves, (exNOVO s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/stacionar-neurologia-bratislava-karlova-ves-exnovo-s.-r.-o..html?page_id=152218,Iné,exNOVO s. r. o.,61-46832149-A0002,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"Endokrinologická ambulancia, Bratislava-Karlova Ves, (Fidelitas, s.r.o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/endokrinologicka-ambulancia-bratislava-karlova-ves-fidelitas.html?page_id=152121,Ambulancia,"Fidelitas, s.r.o.",61-35833254-A0018,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",www.fidelitas.sk,,,
"Reumatologická ambulancia, Bratislava-Karlova Ves, (Fidelitas, s.r.o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/reumatologicka-ambulancia-bratislava-karlova-ves-fidelitas.html?page_id=152122,Ambulancia,"Fidelitas, s.r.o.",61-35833254-A0017,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",www.fidelitas.sk,,,
"Mamografia, Bratislava-Karlova Ves, (Poliklinika Karlova Ves)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/mamografia-bratislava-karlova-ves-poliklinika-karlova-ves.html?page_id=152077,Poliklinika,Poliklinika Karlova Ves,61-17336236-A0019,84231,"Bratislava - mestská časť Karlova Ves
Poisťovne",www.poliklinikakv.sk,mmg@poliklinikakv.sk,,
"Všeobecná ambulancia pre dospelých, MUDr. Oksana Labíková, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/vseobecna-ambulancia-pre-dospelych-mudr.-oksana-labikova-bratislava-lamac-pro-sanus-a.s..html?page_id=151720,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0005,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,+421 2 3232 3838,"Obchodné centrum Bory Mall
6780"
"Všeobecná ambulancia pre dospelých, MUDr. Daniel Hassan, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/vseobecna-ambulancia-pre-dospelych-mudr.-daniel-hassan-bratislava-lamac-pro-sanus-a.s..html?page_id=151721,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0006,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,+421 2 3232 3838,"Obchodné centrum Bory Mall
6780"
"Všeobecná ambulancia pre dospelých, MUDr. Magdaléna Pažitná, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/vseobecna-ambulancia-pre-dospelych-mudr.-magdalena-pazitna-bratislava-lamac-pro-sanus-a.s..html?page_id=151722,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0007,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,,"Obchodné centrum Bory Mall
6780"
"Všeobecná ambulancia pre dospelých, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/vseobecna-ambulancia-pre-dospelych-bratislava-lamac-pro-sanus-a.s.-2.html?page_id=151723,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0008,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,,"Obchodné centrum Bory Mall
6780"
"SVaLZ, rádiológia, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/svalz-radiologia-bratislava-lamac-pro-sanus-a.s.-1.html?page_id=151732,SVaLZ,"PRO SANUS, a.s.",51-35875704-A0011,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,,"Obchodné centrum Bory Mall
6780"
"SVaLZ, rádiológia, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/svalz-radiologia-bratislava-lamac-pro-sanus-a.s.-2.html?page_id=151733,SVaLZ,"PRO SANUS, a.s.",51-35875704-A0012,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,,"Obchodné centrum Bory Mall
6780"
"Poliklinika, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/poliklinika-bratislava-lamac-pro-sanus-a.s..html?page_id=151701,Poliklinika,"PRO SANUS, a.s.",51-35875704-A0001,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,,"Obchodné centrum Bory Mall
6780"
"Stacionár, algeziológia, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/stacionar-algeziologia-bratislava-lamac-pro-sanus-a.s.-1.html?page_id=151707,Iné,"PRO SANUS, a.s.",51-35875704-A0013,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,,"Obchodné centrum Bory Mall
6780"
"Stacionár, vnútorné lekárstvo, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/stacionar-vnutorne-lekarstvo-bratislava-lamac-pro-sanus-a.s.-1.html?page_id=151708,Iné,"PRO SANUS, a.s.",51-35875704-A0014,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,,"Obchodné centrum Bory Mall
6780"
"Všeobecná ambulancia pre deti a dorast, MUDr. Gabriela Miškejeová, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-gabriela-miskejeova-bratislava-lamac-pro-sanus-a.s..html?page_id=151713,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0009,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,+421 2 3232 3838,"Obchodné centrum Bory Mall
6780"
"Všeobecná ambulancia pre deti a dorast, MUDr. Zuzana Čajka, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-zuzana-cajka-bratislava-lamac-pro-sanus-a.s..html?page_id=151714,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0010,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,,"Obchodné centrum Bory Mall
6780"
"Ambulancia vnútorného lekárstva, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-vnutorneho-lekarstva-bratislava-lamac-pro-sanus-a.s.-1.html?page_id=151650,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0002,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,,"Obchodné centrum Bory Mall
6780"
"Ambulancia zubného lekárstva, MUDr. Martin Košťál, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-zubneho-lekarstva-mudr.-martin-kostal-bratislava-lamac-pro-sanus-a.s..html?page_id=151656,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0004,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,+421 2 3232 3838,"Obchodné centrum Bory Mall
6780"
"Algeziologická ambulancia, Bratislava-Lamač, (PRO SANUS, a.s.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/algeziologicka-ambulancia-bratislava-lamac-pro-sanus-a.s.-1.html?page_id=151627,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0003,84103,"Bratislava - mestská časť Lamač
Poisťovne",www.procare.sk,,,"Obchodné centrum Bory Mall
6780"
"Ambulancia zubného lekárstva, Bratislava-Dev.Nová Ves, (Family Dental Care s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-zubneho-lekarstva-bratislava-dev.nova-ves-family-dental-care-s.-r.-o..html?page_id=151577,Ambulancia,Family Dental Care s. r. o.,61-46252355-A0023,84108,"Bratislava - mestská časť Devínska Nová Ves
Poisťovne",,,,
"SVaLZ, rádiológia, Bratislava-Dúbravka, (Sono - Via s.r.o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/svalz-radiologia-bratislava-dubravka-sono-via.html?page_id=151566,SVaLZ,Sono - Via s.r.o.,61-56088230-A0001,84102,"Bratislava - mestská časť Dúbravka
Poisťovne",,,,
"Jednodňová zdravotná starostlivosť, anestéziológia a intenzívna medicína, Bratislava-Karlova Ves, (Schill Dental Clinic s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/jednodnova-zdravotna-starostlivost-anesteziologia-a-intenzivna-medicina-bratislava-karlova-ves-schill-dental-clinic-s.-r.-o..html?page_id=151514,Jednodňová starostlivosť,Schill Dental Clinic s. r. o.,61-35957492-A0021,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",www.schill.sk,,,
"La Prestigious s. r. o., Bratislava-Karlova Ves, (La Prestigious s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/la-prestigious-s.-r.-o.-bratislava-karlova-ves-la-prestigious-s.-r.-o..html?page_id=151326,Iné,La Prestigious s. r. o.,61-53865758-A0007,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"Poliklinika, Dúbravská cesta, Bratislava-Karlova Ves, (La Prestigious s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/poliklinika-dubravska-cesta-bratislava-karlova-ves-la-prestigious-s.-r.-o..html?page_id=151327,Poliklinika,La Prestigious s. r. o.,61-53865758-A0005,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"Urologická ambulancia, Bratislava-Karlova Ves, (La Prestigious s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/urologicka-ambulancia-bratislava-karlova-ves-la-prestigious-s.-r.-o..html?page_id=151328,Ambulancia,La Prestigious s. r. o.,61-53865758-A0008,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"La Prestigious s. r. o., Bratislava-Karlova Ves, (La Prestigious s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/la-prestigious-s.-r.-o.-bratislava-karlova-ves-la-prestigious-s.-r.-o.-4.html?page_id=151329,Iné,La Prestigious s. r. o.,61-53865758-A0009,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"La Prestigious s. r. o., Bratislava-Karlova Ves, (La Prestigious s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/la-prestigious-s.-r.-o.-bratislava-karlova-ves-la-prestigious-s.-r.-o.-2.html?page_id=151330,Iné,La Prestigious s. r. o.,61-53865758-A0010,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"Ambulancia klinickej logopédie, Bratislava-Karlova Ves, (La Prestigious s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-klinickej-logopedie-bratislava-karlova-ves-la-prestigious-s.-r.-o..html?page_id=151325,Ambulancia,La Prestigious s. r. o.,61-53865758-A0006,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",,,,
"Ambulancia zubného lekárstva, Bratislava-Dúbravka, (dr. monn s. r. o.)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/ambulancia-zubneho-lekarstva-bratislava-dubravka-dr.-monn-s.-r.-o..html?page_id=151225,Ambulancia,dr. monn s. r. o.,61-55252818-A0001,84101,"Bratislava - mestská časť Dúbravka
Poisťovne",,,,
"SVaLZ, klinická imunológia a alergológia, Bratislava-Karlova Ves, (Slovenský register placentárnych krvotvorných buniek)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/svalz-klinicka-imunologia-a-alergologia-bratislava-karlova-ves-slovensky-register-placentarnych-krvotvornych-buniek.html?page_id=151194,SVaLZ,Slovenský register placentárnych krvotvorných buniek,61-31771165-A0002,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",www.eurocord.sk,,,
"SVaLZ, hematológia a transfuziológia, Bratislava-Karlova Ves, (Slovenský register placentárnych krvotvorných buniek)",Bratislava IV,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iv/svalz-hematologia-a-transfuziologia-bratislava-karlova-ves-slovensky-register-placentarnych-krvotvornych-buniek.html?page_id=151193,SVaLZ,Slovenský register placentárnych krvotvorných buniek,61-31771165-A0001,84104,"Bratislava - mestská časť Karlova Ves
Poisťovne",www.eurocord.sk,,,
